# FLEXIBILITY PARAMETER SCAN
# FBA model ../../../ModelFiles/ecFBA/reducedEcYeast_modified_withDamage.mat
# parsimonious solution false
# Boolean model ../../../ModelFiles/Boolean/rules.txt, ../../../ModelFiles/Boolean/species.txt
# TF layer ../../../ModelFiles/Boolean/TFtargets.txt
# basal damage formation f0 = 0.0001
# basal damage repair r0 = 0.0005
objective	flexibility 1	flexibility 2	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
NADHProduction (MIN) + glucoseUptake (MIN)	0.45	0.05	0.02	0	0.0	99.9999999999986	0.0	0.005051765665948246	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.45	0.05	0.02	0	0.0	99.9999999999986	0.0	0.004978350860590168	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.45	0.05	0.02	0	0.0	99.9999999999986	0.0	0.005269341160771338	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.45	0.05	0.02	2	79.29999999999977	99.9999999999986	2.0	0.007188481626833554	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.45	0.05	0.04	1	NaN	99.9999999999986	1.0	0.006105449095855439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.45	0.05	0.04	6	19.27999999999976	99.9999999999986	6.0	0.02947000677736559	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.45	0.05	0.04	0	0.0	99.9999999999986	0.0	0.005093640365049215	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.45	0.05	0.04	0	0.0	99.9999999999986	0.0	0.004884867578320983	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.45	0.05	0.04	0	0.0	99.9999999999986	0.0	0.005248882788364141	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.45	0.05	0.04	2	79.69999999999975	99.9999999999986	2.0	0.007202463500375529	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.05	0.0	1	NaN	99.9999999999986	1.0	0.006042105219027664	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.05	0.0	2	74.80000000000003	99.9999999999986	2.0	0.007246656902344091	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.05	0.0	0	0.0	99.9999999999986	0.0	0.005051206333618005	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.05	0.0	0	0.0	99.9999999999986	0.0	0.004798747093655358	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.05	0.0	0	0.0	99.9999999999986	0.0	0.005270517233807315	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.05	0.0	2	77.59999999999987	99.9999999999986	2.0	0.007126691648363671	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.05	0.02	1	NaN	99.9999999999986	1.0	0.006220998910571575	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.05	0.02	8	14.01428571428553	99.9999999999986	8.0	0.11458149999322116	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.05	0.02	0	0.0	99.9999999999986	0.0	0.005052109408759064	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.05	0.02	0	0.0	99.9999999999986	0.0	0.00482238746353434	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.05	0.02	0	0.0	99.9999999999986	0.0	0.005269341160771338	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.05	0.02	2	78.29999999999983	99.9999999999986	2.0	0.007152854742102456	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.05	0.04	1	NaN	99.9999999999986	1.0	0.006105449095855439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.05	0.04	6	19.019999999999776	99.9999999999986	6.0	0.03447071665810996	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.05	0.04	0	0.0	99.9999999999986	0.0	0.005093640365049215	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.05	0.04	0	0.0	99.9999999999986	0.0	0.004875017037193307	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.05	0.04	0	0.0	99.9999999999986	0.0	0.005248882788364141	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.05	0.04	2	78.89999999999979	99.9999999999986	2.0	0.007171747658912108	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.05	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006119898078121709	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.05	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005811962145383915	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.05	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006583983239056004	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.05	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0049008329192481255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.05	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006596385552663365	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.05	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005678247515869318	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.05	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006199168052162959	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.05	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006209624246569844	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.05	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006501568155834463	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.05	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00485235769845786	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.05	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006573076881543441	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.05	0.1	0.02	1	NaN	99.9999999999986	1.0	0.005686473541402735	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.05	0.1	0.04	1	NaN	99.9999999999986	1.0	0.0061191791150099735	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.05	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006188667677460486	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.05	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006432831065155045	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.05	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006343509900576414	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.05	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006601092787822945	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.05	0.1	0.04	1	NaN	99.9999999999986	1.0	0.0056933308251996394	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.1	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006119898078121709	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.1	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005783047081122183	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.1	0.1	0.0	0	0.0	99.9999999999986	0.0	0.00509612408273543	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.1	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0049008329192481255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.1	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006817336728280175	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.1	0.1	0.0	1	NaN	99.9999999999986	1.0	0.00565769540336291	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.1	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006204288500977049	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.1	0.1	0.02	2	77.49999999999987	99.9999999999986	2.0	0.008906365073485698	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.1	0.1	0.02	0	0.0	99.9999999999986	0.0	0.0050266648622127605	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.1	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004825464334796162	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.1	0.1	0.02	1	NaN	99.9999999999986	1.0	0.0067857682668635	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.1	0.1	0.02	1	NaN	99.9999999999986	1.0	0.005667284087385735	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.1	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006132687610149048	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.1	0.1	0.04	2	78.49999999999982	99.9999999999986	2.0	0.008796265819106305	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.1	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004973790177074789	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.1	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004884929896676811	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.1	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006802637111797855	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.1	0.1	0.04	1	NaN	99.9999999999986	1.0	0.005675506165374538	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.15	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006025163171273998	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.15	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005796055186230976	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.15	0.1	0.0	0	0.0	99.9999999999986	0.0	0.005097793245713488	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.15	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0049008329192481255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.15	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0052568390523928706	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.15	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005637161779436852	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.15	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006253164429561445	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.15	0.1	0.02	2	76.39999999999993	99.9999999999986	2.0	0.009371882470466187	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.15	0.1	0.02	0	0.0	99.9999999999986	0.0	0.005046010233845673	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.15	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00471621311515548	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.15	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00523785869717724	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.15	0.1	0.02	1	NaN	99.9999999999986	1.0	0.005648110745741953	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.15	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006126006429584674	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.15	0.1	0.04	3	44.29999999999962	99.9999999999986	3.0	0.015339113464042826	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.15	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004973826099822167	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.15	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004970970315025498	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.15	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0052699126402151585	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.15	0.1	0.04	1	NaN	99.9999999999986	1.0	0.00565769540336291	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.2	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006037299029059616	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.2	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005749389179815232	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.2	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0050824853430730095	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.2	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0049008329192481255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.2	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0052568390523928706	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.2	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005618013729907484	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.2	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006239078952732439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.2	0.1	0.02	3	43.99999999999964	99.9999999999986	3.0	0.015550557276449311	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.2	0.1	0.02	0	0.0	99.9999999999986	0.0	0.005045985972394907	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.2	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004767326230942527	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.2	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00523785869717724	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.2	0.1	0.02	1	NaN	99.9999999999986	1.0	0.005628953502942808	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.2	0.1	0.04	1	NaN	99.9999999999986	1.0	0.0061314697561355895	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.2	0.1	0.04	4	30.299999999999702	99.9999999999986	4.0	0.021016157815865164	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.2	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004974348783336136	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.2	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004969474308078353	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.2	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0052699126402151585	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.2	0.1	0.04	1	NaN	99.9999999999986	1.0	0.005638530112831747	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.25	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006025163171273998	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.25	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005684567697011085	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.25	0.1	0.0	0	0.0	99.9999999999986	0.0	0.005098060094137384	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.25	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004900982863026787	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.25	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0052568390523928706	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.25	0.1	0.0	1	NaN	99.9999999999986	1.0	0.005600247794511048	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.25	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006239078952732439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.25	0.1	0.02	5	23.499999999999734	99.9999999999986	5.0	0.02972203586073366	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.25	0.1	0.02	0	0.0	99.9999999999986	0.0	0.005030829717408835	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.25	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00475638179547959	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.25	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00523785869717724	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.25	0.1	0.02	1	NaN	99.9999999999986	1.0	0.0056125458122339615	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.25	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006131909028742142	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.25	0.1	0.04	6	19.139999999999766	99.9999999999986	6.0	0.05348951829631507	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.25	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004973790177074789	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.25	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004969474308078353	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.25	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0052699126402151585	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.25	0.1	0.04	1	NaN	99.9999999999986	1.0	0.005622115529445824	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.3	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006025163171273998	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.3	0.1	0.0	2	78.19999999999983	99.9999999999986	2.0	0.0074305040228771334	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.3	0.1	0.0	0	0.0	99.9999999999986	0.0	0.005080063726415708	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.3	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004900893550743711	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.3	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0052568390523928706	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.3	0.1	0.0	1	NaN	99.9999999999986	1.0	0.0055838607644739515	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.3	0.1	0.02	1	NaN	99.9999999999986	1.0	0.006233778590964398	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.3	0.1	0.02	7	16.233333333333125	99.9999999999986	7.0	0.07702011700206476	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.3	0.1	0.02	0	0.0	99.9999999999986	0.0	0.005030340653471601	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.3	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004756138103784202	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.3	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00523785869717724	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.3	0.1	0.02	1	NaN	99.9999999999986	1.0	0.00559614993081092	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.3	0.1	0.04	1	NaN	99.9999999999986	1.0	0.006124992695054846	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.3	0.1	0.04	9	12.174999999999843	99.9999999999986	9.0	0.1559139234685301	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.3	0.1	0.04	0	0.0	99.9999999999986	0.0	0.005055537048415794	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.3	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004969474308073938	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.3	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0052699126402151585	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.3	0.1	0.04	1	NaN	99.9999999999986	1.0	0.005607079206703436	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.35	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006045069315167355	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.35	0.1	0.0	2	78.6999999999998	99.9999999999986	2.0	0.007320777631420912	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.35	0.1	0.0	0	0.0	99.9999999999986	0.0	0.005095444129137867	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.35	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0049008329192481255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.35	0.1	0.0	0	0.0	99.9999999999986	0.0	0.0052568390523928706	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.35	0.1	0.0	2	80.69999999999969	99.9999999999986	2.0	0.007238124627409316	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.35	0.1	0.02	1	NaN	99.9999999999986	1.0	0.0062308412519417825	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.35	0.1	0.02	6	19.11999999999977	99.9999999999986	6.0	0.04572027364543711	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.35	0.1	0.02	0	0.0	99.9999999999986	0.0	0.005049337426050329	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.35	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004757363800265463	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.35	0.1	0.02	0	0.0	99.9999999999986	0.0	0.00523785869717724	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.35	0.1	0.02	1	NaN	99.9999999999986	1.0	0.005581130739709384	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.35	0.1	0.04	1	NaN	99.9999999999986	1.0	0.0061159571014163866	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.35	0.1	0.04	10	10.588888888888762	99.9999999999986	10.0	0.20034961198446055	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.35	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0049978206784242404	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.35	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004968250913183104	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.35	0.1	0.04	0	0.0	99.9999999999986	0.0	0.0052699126402151585	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.35	0.1	0.04	1	NaN	99.9999999999986	1.0	0.00558795641592478	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.4	0.1	0.0	1	NaN	99.9999999999986	1.0	0.006022327239007321	0.0	0.0	NaN	0.0	0.0	NaN	alive
